"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-13mm-1000un/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:44"
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-preto-27mm-6000m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:44"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-80/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:44"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-60/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:44"
"https://www.lolaaviamentos.com.br/produtos/kit-fita-dupla-face-19mm-x-30m-fd-01/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:44"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-285g-16-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:46"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-preta-290g-16-x-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:46"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-270g-16-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:46"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-branca-235g-sem-cola/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:46"
"https://www.lolaaviamentos.com.br/produtos/entretela-cavalinho-de-memoria-termocolante-branca-220g-15-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:46"
"https://www.lolaaviamentos.com.br/produtos/entretelas-tecido-de-algodao-termocolante-etp-15m-x-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:47"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-30g-lab-401-402/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:47"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-40g-lab-403-404/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:47"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tnt-micro-ponto-termocolante-50g-lab-405-406/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:47"
"https://www.lolaaviamentos.com.br/produtos/entretela-hidrossoluvel-para-bordado-40g-157-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:48"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-30g-lab-101-102/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:48"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-tecido-plano-termocolante-60g-lab-601-602/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:48"
"https://www.lolaaviamentos.com.br/produtos/vies-tecido-fosco-55mm-carneira-18ql1/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:49"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-45g-lab-701-702/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:49"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-lab-503-504/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:49"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-150m-x-100m1/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:49"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-60g-160m-x-100m1/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:50"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-40g-lab-201-202/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:50"
"https://www.lolaaviamentos.com.br/produtos/entretela-de-malha-termocolante-80g-lab-901-902/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:50"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-20kg-ab-230/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:50"
"https://www.lolaaviamentos.com.br/produtos/aba-plastica-para-bone-curva-196kg-ab-50/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:50"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-pregar-botao-automatica-bp-1000/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:52"
"https://www.lolaaviamentos.com.br/produtos/botao-de-forrar-encapar-para-bone-15mm-1-000un-1rtwf/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:52"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-dublagem-de-bones-por-moldes-hpw-2/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:52"
"https://www.lolaaviamentos.com.br/produtos/maquina-manual-de-coformar-bones/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:52"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-conformar-bones/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:52"
"https://www.lolaaviamentos.com.br/produtos/maquina-transfer-mt-1500/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:53"
"https://www.lolaaviamentos.com.br/produtos/base-maquina-transfer-mt-1500/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:53"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-encapar-botao-semi/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:53"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-passadoria/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:53"
"https://www.lolaaviamentos.com.br/produtos/maquina-de-costura-na-aba-reta-automatica-filigrana-mca-2500/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:53"
